"scenario_id","truth_class","n","design_layer","analysis_conclusion","status","overall_score","fragility_component","bootstrap_reproducibility","jackknife_stability"
"lm_ancova_v2_core_n80_r2_10_borderline","borderline",80,"core","significant","completed",59,24,94,100
"lm_ancova_v2_core_n80_r2_10_borderline","borderline",80,"core","significant","completed",32,8,56,100
"lm_ancova_v2_core_n80_r2_10_borderline","borderline",80,"core","significant","completed",60,28,92,100
"lm_ancova_v2_core_n80_r2_10_borderline","borderline",80,"core","significant","completed",82,64,100,100
"lm_ancova_v2_core_n80_r2_10_borderline","borderline",80,"core","significant","completed",29,4,54,98.75
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",39,8,70,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",40,12,68,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",71,44,98,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",78,56,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",88,76,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",71,44,98,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",35,4,66,93.75
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",80,60,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",63,36,90,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",44,20,68,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",80,60,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",52,16,88,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",80,60,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",74,48,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",34,8,60,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",33,4,62,57.5
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",61,28,94,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",64,36,92,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",90,80,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",55,24,86,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",57,28,86,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",68,40,96,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",62,28,96,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",37,8,66,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",44,12,76,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",57,24,90,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",72,44,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",62,32,92,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",82,64,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",90,80,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",47,16,78,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",70,40,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",74,48,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",74,48,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",52,20,84,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",53,20,86,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",37,8,66,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",72,44,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",58,28,88,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",68,40,96,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",51,16,86,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",42,12,72,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",42,12,72,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",82,64,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",80,60,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",88,76,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",61,32,90,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",31,4,58,96.25
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",57,24,90,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",69,40,98,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",36,8,64,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",44,16,72,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",52,24,80,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",35,8,62,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",52,16,88,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",71,44,98,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",71,48,94,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",56,20,92,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",50,16,84,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",72,44,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",57,24,90,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",71,44,98,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",70,40,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",66,36,96,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",65,32,98,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",58,28,88,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",58,24,92,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",43,12,74,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",39,12,66,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",41,12,70,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",66,32,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",57,24,90,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",74,48,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",76,52,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",32,4,60,98.75
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",64,32,96,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",65,44,86,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",34,4,64,96.25
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",61,32,90,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",54,20,88,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",74,48,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",50,20,80,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",37,8,66,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",72,44,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",68,36,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",44,8,80,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",57,28,86,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",86,72,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",50,16,84,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",66,36,96,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",52,20,84,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",67,40,94,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",48,16,80,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",30,4,56,97.5
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",58,24,92,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",84,68,100,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",60,28,92,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",46,12,80,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",67,36,98,100
"lm_ancova_v2_core_n80_r2_10_clear","clear",80,"core","significant","completed",73,48,98,100
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",34,8,60,100
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",37,8,66,100
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",29,4,54,55
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",31,4,58,68.75
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",24,4,44,88.75
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",36,8,64,100
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",67,40,94,100
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",23,4,42,61.25
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",27,4,50,76.25
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",26,4,48,83.75
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",44,12,76,100
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",44,12,76,100
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",25,4,46,43.75
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",35,8,62,100
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",35,8,62,100
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",39,8,70,100
"lm_ancova_v2_core_n80_r2_10_null","null",80,"core","significant","completed",42,16,68,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",67,36,98,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",76,52,100,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",73,48,98,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",63,28,98,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",55,20,90,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",38,8,68,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",61,24,98,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",58,28,88,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",34,4,64,92.5
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",55,24,86,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",71,44,98,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",49,20,78,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",47,12,82,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",54,24,84,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",36,8,64,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",48,16,80,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",39,12,66,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",48,16,80,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",32,4,60,93.75
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",37,8,66,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",41,16,66,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",37,8,66,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",39,8,70,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",35,8,62,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",31,12,50,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",39,16,62,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",60,28,92,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",27,4,50,51.25
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",39,12,66,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",46,16,76,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",64,32,96,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",53,20,86,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",48,16,80,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",71,44,98,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",43,8,78,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",34,8,60,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",29,8,50,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",45,12,78,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",59,24,94,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",60,28,92,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",51,20,82,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",29,4,54,78.75
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",41,12,70,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",82,64,100,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",39,8,70,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",60,24,96,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",67,36,98,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",32,4,60,92.5
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",36,12,60,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",38,8,68,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",31,8,54,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",60,28,92,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",72,48,96,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",73,48,98,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",41,8,74,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",27,4,50,80
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",29,8,50,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",35,8,62,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",51,24,78,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",43,16,70,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",53,16,90,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",50,20,80,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",27,4,50,96.25
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",51,20,82,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",42,12,72,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",41,16,66,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",54,20,88,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",37,8,66,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",39,16,62,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",49,20,78,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",56,20,92,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",38,12,64,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",55,20,90,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",33,4,62,46.25
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",35,4,66,98.75
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",46,16,76,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",35,8,62,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",29,4,54,98.75
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",69,40,98,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",38,4,72,95
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",57,24,90,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",36,12,60,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",61,28,94,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",63,36,90,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",54,24,84,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",41,8,74,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",43,8,78,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",47,20,74,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",33,8,58,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",54,24,84,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",32,4,60,93.75
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",42,12,72,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",54,28,80,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",65,36,94,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",32,8,56,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",36,8,64,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",57,24,90,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",62,32,92,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",68,36,100,100
"lm_ancova_v2_core_n80_r2_40_borderline","borderline",80,"core","significant","completed",60,28,92,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",43,12,74,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",42,12,72,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",60,28,92,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",38,8,68,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",51,16,86,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",51,16,86,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",56,24,88,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",41,12,70,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",51,24,78,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",60,24,96,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",60,28,92,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",56,20,92,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",50,20,80,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",44,12,76,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",68,40,96,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",58,24,92,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",49,16,82,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",63,32,94,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",66,36,96,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",73,48,98,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",56,24,88,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",72,44,100,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",52,20,84,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",76,52,100,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",62,32,92,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",58,24,92,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",57,24,90,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",71,48,94,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",37,8,66,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",65,32,98,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",36,8,64,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",82,64,100,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",69,40,98,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",67,36,98,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",74,48,100,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",67,40,94,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",74,48,100,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",46,20,72,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",35,12,58,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",67,36,98,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",54,20,88,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",47,16,78,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",40,12,68,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",37,12,62,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",35,8,62,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",71,44,98,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",55,20,90,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",80,60,100,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",82,64,100,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",63,32,94,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",55,24,86,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",74,48,100,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",70,40,100,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",67,36,98,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",34,8,60,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",52,20,84,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",53,24,82,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",65,36,94,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",58,28,88,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",72,44,100,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",33,8,58,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",77,56,98,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",75,52,98,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",53,20,86,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",50,20,80,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",53,16,90,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",40,12,68,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",52,16,88,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",76,52,100,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",71,44,98,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",84,68,100,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",58,24,92,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",71,44,98,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",74,48,100,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",50,16,84,100
"lm_ancova_v2_core_n80_r2_40_clear","clear",80,"core","significant","completed",31,4,58,98.75
